Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NG,XX,2,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,,11,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NZ,XX,4,,ivory carvings,,P,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PA,XX,2,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PE,XX,43,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,110,,ivory carvings,,P,W
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,,110,ivory pieces,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,SK,XX,1,1,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,XX,2,,bone pieces,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,XX,17,,derivatives,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,XX,2,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,XX,61,,meat,g,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,XX,22,,meat,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,XX,4,,skin pieces,,T,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TW,XX,2,,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,XX,,1,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZA,XX,16,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZW,XX,2,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZW,XX,1,,skin pieces,,H,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,XX,JP,,,26,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AE,GB,XX,,1,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AE,TR,,6,,ivory pieces,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AE,US,XX,,1,tusks,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,IT,JP,,1,ivory pieces,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,HK,,33,ivory pieces,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,IN,,2,ivory pieces,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,JP,,1,ivory pieces,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,LK,,1,feet,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,NZ,XX,,15,ivory pieces,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,ZA,,,1,ivory carvings,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AU,ZA,,,1,tusks,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,AZ,GB,XX,,77,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,CH,,1,1,live,,B,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,CH,,1,1,live,,B,F
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,CH,,1,1,live,,Z,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,CN,,2,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,CN,,,4,ivory carvings,,E,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,ID,,2,2,live,,Z,F
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,US,XX,1,,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BE,US,XX,,1,ivory carvings,,E,W
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BY,RU,XX,,2,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,BY,RU,,2,,live,,Q,U
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,AU,XX,3,,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,GB,XX,,1,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,GB,XX,1,,ivory pieces,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,GB,,6,,carvings,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,NL,XX,,2,carvings,kg,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,NL,XX,3,,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,TH,,2,,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,XX,37,,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,XX,33,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,XX,,40,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,XX,,2,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,XX,,4,live,,Q,W
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,,1,1,live,,Q,F
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,XX,,10,,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,,5,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,18,38,ivory carvings,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,5,,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,XX,2,3,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,,6,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,,4,carvings,,T,U
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,11,,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,GB,XX,1,,ivory pieces,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,AU,XX,,6,ivory carvings,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,BR,,,3,ivory pieces,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,CN,5,,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,CN,,5,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,JP,,1,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,,5,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DE,XX,,23,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,DK,XX,,1.1,carvings,kg,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,FR,,,8,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,GB,XX,,1,carvings,,P,U
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,GB,XX,,106,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,US,CN,3,,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,US,XX,,6,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CN,XX,,2,,ivory carvings,,E,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CA,XX,1404,25,specimens,ml,S,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CA,,943,55,specimens,ml,S,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CA,,25,,specimens,ml,S,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CH,XX,1,1,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,CH,XX,7,8,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,IN,,,3,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,JP,XX,19,,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,JP,,,19,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,NO,DE,,2,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,NO,XX,,2,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,TH,,41,,specimens,,S,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,TH,,,41,tusks,,S,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,EG,GB,XX,,100,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,AR,XX,1,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,AR,,,52,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,US,XX,1,,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ES,US,XX,,1,ivory carvings,,Q,U
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FJ,NZ,XX,,1,ivory pieces,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,AR,,,17,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,CH,XX,3,,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,CH,XX,,5,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,IL,,,2,tusks,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,MC,XX,16,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,TR,XX,12,,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,FR,ZA,,,3,ivory carvings,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,AR,XX,9,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,AU,IN,,1,ivory carvings,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,AU,XX,2,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,GG,XX,1,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,IN,XX,3,,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,JE,XX,1,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,JP,XX,1,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,JP,,,1,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,NZ,IN,,1,ivory pieces,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,12,,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,4,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,,480,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,GB,US,XX,,1,leather products (small),,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,AU,XX,,1,ivory carvings,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,DE,XX,20,,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,FR,XX,1,,derivatives,,,
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,FR,XX,3,,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,GB,XX,1,,ivory carvings,,P,U
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,GB,XX,63,,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,HK,US,XX,2,2,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IL,FR,VN,,2,tusks,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,MC,XX,1,,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,MX,XX,5,,carvings,,E,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,IT,MX,XX,,5,tusks,,E,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,XX,,3,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,XX,,2000,specimens,ml,S,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,XX,,1400,specimens,ml,S,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,,3,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,,2000,,specimens,ml,S,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,DE,,1400,,specimens,ml,S,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,GB,XX,,2,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,MX,XX,,1,tusks,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,NZ,XX,,22,ivory pieces,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,TH,,2,,live,,Q,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,XX,,1,ivory carvings,,Q,W
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,XX,,4,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,,5,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,JP,US,,1,,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KG,RU,XX,,2,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KR,US,XX,2,,carvings,,Q,W
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KR,US,XX,,1,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,KR,US,XX,,8,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,LI,GB,XX,,2,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,LK,MM,,1,,live,,E,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,ME,IT,XX,,2,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MK,RS,HU,1,,live,,Q,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MX,AR,,,1,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MY,DK,KH,,2,tusks,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MY,GB,XX,,2,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NI,HN,XX,,2,live,,Q,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,AR,,,11,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,CA,XX,2,3,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,CH,XX,1,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,CH,XX,,3,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,US,XX,1,,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,US,XX,2,,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,US,XX,,2,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NO,DE,IN,2,,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NO,GB,,65,,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,AU,IN,,1,ivory carvings,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,AU,,,1,ivory carvings,,P,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,CN,,37.5,,derivatives,g,P,I
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NZ,TH,,1,,ivory pieces,,P,I
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,PA,NI,MX,,2,live,,Q,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,PA,NI,,2,,live,,,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,PT,MY,,362,362,specimens,,S,W
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,QA,FR,IN,,1,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,QA,GB,XX,,5,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RO,XX,MA,4,,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RS,ME,IT,,2,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,BY,,,2,live,,Q,U
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,DE,JP,,6,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,DE,XX,,23,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,DE,,3,3,live,,Z,F
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,GB,XX,,7,carvings,,P,U
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,GB,XX,,1,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,XX,,2,,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,DE,XX,,1,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,JP,TH,,2,live,,Q,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,NA,TH,2,,live,,Q,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TR,AE,,,6,ivory pieces,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TR,DE,XX,,6,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TR,FR,,,12,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TR,US,XX,,20,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TW,GB,XX,,1,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AR,,,2,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AU,MY,2,,specimens,,M,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AU,MY,12,,specimens,,M,W
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AU,TH,22,,specimens,,M,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,IN,2,2,specimens,,S,W
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,US,1,,live,,Q,F
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,,3,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,3,,ivory carvings,,E,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,3,,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,1,,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,5,,live,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,,180,specimens,ml,M,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,,6,specimens,,M,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,,,4,specimens,l,M,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,,,50,specimens,ml,M,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,,24,,specimens,,S,I
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,DE,XX,3,3,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,DE,XX,1,2,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,FR,XX,7,,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,FR,XX,1,,leather products (small),,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,FR,,,9,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,,0.5,carvings,kg,T,U
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,,4,carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,,824,carvings,,T,U
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,2,,ivory carvings,,P,I
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,254,,ivory carvings,,P,U
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,51,,ivory carvings,,P,W
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,1,,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,5,,ivory carvings,,T,I
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,223,,ivory carvings,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,1,,ivory pieces,,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,1,,leather products (small),,T,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,,1.35,,specimens,kg,S,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,IL,,,1,specimens,,S,C
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,IN,,32,,ivory carvings,,T,I
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,JP,XX,1,,ivory carvings,,E,W
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,JP,XX,5,,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,JP,,,7,carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,KH,,1,,ivory carvings,,P,I
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,KR,XX,9,,ivory carvings,,Q,O
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LA,,1,,derivatives,,P,I
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LA,,32,,derivatives,,T,I
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LA,,82,,meat,g,P,I
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LA,,48,,skins,g,P,I
2009,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LA,,57,,skin pieces,g,P,I
